energy, R80,A,B,C
216.1,260.62,3.152E-06,-2.509E-03,2.086E+00

depth,sigma,idd
0.00,-2.36,65.64
1.00,-2.35,66.29
2.00,-2.34,66.73
3.00,-2.33,67.07
4.00,-2.32,67.35
5.00,-2.31,67.64
6.00,-2.30,67.88
7.00,-2.29,68.12
8.00,-2.28,68.35
9.00,-2.27,68.61
10.00,-2.26,68.83
11.00,-2.25,68.98
12.00,-2.24,69.08
13.00,-2.23,69.24
14.00,-2.23,69.40
15.00,-2.22,69.55
16.00,-2.21,69.70
17.00,-2.20,69.84
18.00,-2.19,70.03
19.00,-2.18,70.19
20.00,-2.17,70.33
21.00,-2.16,70.46
22.00,-2.15,70.59
23.00,-2.15,70.72
24.00,-2.14,70.87
25.00,-2.13,71.02
26.00,-2.12,71.19
27.00,-2.11,71.31
28.00,-2.10,71.44
29.00,-2.10,71.56
30.00,-2.09,71.70
31.00,-2.08,71.84
32.00,-2.07,71.96
33.00,-2.06,72.08
34.00,-2.05,72.21
35.00,-2.04,72.32
36.00,-2.03,72.46
37.00,-2.02,72.59
38.00,-2.01,72.70
39.00,-2.01,72.83
40.00,-2.00,72.95
41.00,-1.99,73.05
42.00,-1.98,73.14
43.00,-1.97,73.24
44.00,-1.96,73.39
45.00,-1.95,73.51
46.00,-1.94,73.64
47.00,-1.93,73.75
48.00,-1.93,73.87
49.00,-1.92,73.99
50.00,-1.91,74.10
51.00,-1.90,74.25
52.00,-1.89,74.39
53.00,-1.88,74.44
54.00,-1.87,74.54
55.00,-1.86,74.63
56.00,-1.85,74.75
57.00,-1.84,74.84
58.00,-1.83,74.94
59.00,-1.82,75.02
60.00,-1.81,75.12
61.00,-1.80,75.25
62.00,-1.79,75.39
63.00,-1.78,75.49
64.00,-1.77,75.59
65.00,-1.76,75.69
66.00,-1.75,75.80
67.00,-1.74,75.91
68.00,-1.73,75.99
69.00,-1.72,76.09
70.00,-1.71,76.19
71.00,-1.70,76.31
72.00,-1.69,76.45
73.00,-1.68,76.56
74.00,-1.67,76.68
75.00,-1.66,76.80
76.00,-1.65,76.90
77.00,-1.64,76.99
78.00,-1.63,77.10
79.00,-1.62,77.20
80.00,-1.61,77.30
81.00,-1.59,77.42
82.00,-1.58,77.49
83.00,-1.57,77.60
84.00,-1.56,77.72
85.00,-1.55,77.84
86.00,-1.54,77.95
87.00,-1.53,78.07
88.00,-1.52,78.16
89.00,-1.50,78.26
90.00,-1.49,78.35
91.00,-1.48,78.45
92.00,-1.47,78.58
93.00,-1.46,78.71
94.00,-1.44,78.84
95.00,-1.43,78.96
96.00,-1.42,79.07
97.00,-1.41,79.19
98.00,-1.40,79.34
99.00,-1.38,79.49
100.00,-1.37,79.61
101.00,-1.36,79.74
102.00,-1.34,79.87
103.00,-1.33,80.00
104.00,-1.32,80.13
105.00,-1.31,80.26
106.00,-1.29,80.41
107.00,-1.28,80.51
108.00,-1.27,80.64
109.00,-1.25,80.76
110.00,-1.24,80.88
111.00,-1.23,81.02
112.00,-1.21,81.18
113.00,-1.20,81.30
114.00,-1.18,81.44
115.00,-1.17,81.58
116.00,-1.15,81.74
117.00,-1.14,81.87
118.00,-1.12,82.00
119.00,-1.11,82.13
120.00,-1.10,82.27
121.00,-1.08,82.40
122.00,-1.07,82.51
123.00,-1.05,82.65
124.00,-1.04,82.77
125.00,-1.02,82.90
126.00,-1.01,83.03
