energy, R80,A,B,C
213.5,254.50,3.161E-06,-2.338E-03,1.780E+00

depth,sigma,idd
0.00,-2.32,65.58
1.00,-2.31,66.21
2.00,-2.30,66.65
3.00,-2.29,66.99
4.00,-2.28,67.29
5.00,-2.27,67.55
6.00,-2.26,67.80
7.00,-2.25,68.04
8.00,-2.24,68.27
9.00,-2.23,68.49
10.00,-2.22,68.70
11.00,-2.21,68.91
12.00,-2.20,69.12
13.00,-2.19,69.31
14.00,-2.18,69.50
15.00,-2.17,69.68
16.00,-2.17,69.85
17.00,-2.16,70.02
18.00,-2.15,70.21
19.00,-2.14,70.37
20.00,-2.13,70.54
21.00,-2.12,70.70
22.00,-2.11,70.84
23.00,-2.10,70.99
24.00,-2.09,71.14
25.00,-2.09,71.29
26.00,-2.08,71.41
27.00,-2.07,71.57
28.00,-2.06,71.68
29.00,-2.05,71.82
30.00,-2.04,71.96
31.00,-2.03,72.07
32.00,-2.02,72.19
33.00,-2.01,72.33
34.00,-2.01,72.48
35.00,-2.00,72.63
36.00,-1.99,72.73
37.00,-1.98,72.85
38.00,-1.97,72.96
39.00,-1.96,73.08
40.00,-1.95,73.19
41.00,-1.94,73.28
42.00,-1.94,73.39
43.00,-1.93,73.53
44.00,-1.92,73.67
45.00,-1.91,73.80
46.00,-1.90,73.90
47.00,-1.89,74.02
48.00,-1.88,74.14
49.00,-1.87,74.28
50.00,-1.86,74.42
51.00,-1.85,74.51
52.00,-1.84,74.59
53.00,-1.83,74.68
54.00,-1.82,74.79
55.00,-1.81,74.92
56.00,-1.80,75.03
57.00,-1.79,75.15
58.00,-1.78,75.27
59.00,-1.77,75.41
60.00,-1.76,75.53
61.00,-1.75,75.65
62.00,-1.74,75.76
63.00,-1.74,75.89
64.00,-1.72,76.00
65.00,-1.71,76.10
66.00,-1.70,76.20
67.00,-1.69,76.30
68.00,-1.68,76.41
69.00,-1.67,76.51
70.00,-1.66,76.61
71.00,-1.65,76.73
72.00,-1.64,76.85
73.00,-1.63,76.97
74.00,-1.62,77.08
75.00,-1.61,77.20
76.00,-1.60,77.28
77.00,-1.59,77.36
78.00,-1.58,77.46
79.00,-1.57,77.60
80.00,-1.55,77.72
81.00,-1.54,77.83
82.00,-1.53,77.93
83.00,-1.52,78.05
84.00,-1.51,78.19
85.00,-1.50,78.30
86.00,-1.49,78.39
87.00,-1.47,78.49
88.00,-1.46,78.60
89.00,-1.45,78.71
90.00,-1.44,78.84
91.00,-1.43,78.97
92.00,-1.42,79.10
93.00,-1.40,79.23
94.00,-1.39,79.37
95.00,-1.38,79.51
96.00,-1.37,79.63
97.00,-1.35,79.80
98.00,-1.34,79.93
99.00,-1.33,80.06
100.00,-1.31,80.23
101.00,-1.30,80.36
102.00,-1.29,80.48
103.00,-1.27,80.62
104.00,-1.26,80.77
105.00,-1.25,80.91
106.00,-1.23,81.01
107.00,-1.22,81.13
108.00,-1.21,81.28
109.00,-1.19,81.44
110.00,-1.18,81.57
111.00,-1.16,81.70
112.00,-1.15,81.82
113.00,-1.13,81.94
114.00,-1.12,82.06
115.00,-1.11,82.19
116.00,-1.09,82.32
117.00,-1.08,82.46
118.00,-1.06,82.59
119.00,-1.05,82.72
120.00,-1.03,82.86
121.00,-1.02,83.00
122.00,-1.00,83.13
123.00,-0.99,83.26
124.00,-0.97,83.41
125.00,-0.96,83.55
126.00,-0.94,83.69
127.00,-0.93,83.85
128.00,-0.91,83.99
129.00,-0.90,84.11
130.00,-0.88,84.25
131.00,-0.87,84.39
132.00,-0.85,84.52
133.00,-0.83,84.67
134.00,-0.82,84.83
135.00,-0.80,84.96
136.00,-0.79,85.10
137.00,-0.77,85.26
138.00,-0.75,85.43
139.00,-0.74,85.59
140.00,-0.72,85.76
141.00,-0.70,85.94
142.00,-0.69,86.12
143.00,-0.67,86.29
144.00,-0.65,86.45
145.00,-0.63,86.63
146.00,-0.62,86.78
147.00,-0.60,86.96
148.00,-0.58,87.14
149.00,-0.57,87.31
150.00,-0.55,87.49
151.00,-0.53,87.69
152.00,-0.51,87.88
153.00,-0.49,88.07
154.00,-0.47,88.26
155.00,-0.46,88.47
156.00,-0.44,88.69
157.00,-0.42,88.90
158.00,-0.40,89.11
159.00,-0.38,89.34
160.00,-0.36,89.58
161.00,-0.34,89.80
162.00,-0.32,90.03
163.00,-0.30,90.25
164.00,-0.29,90.49
165.00,-0.27,90.73
166.00,-0.25,90.98
167.00,-0.23,91.23
168.00,-0.21,91.48
169.00,-0.19,91.71
170.00,-0.17,91.97
171.00,-0.15,92.24
172.00,-0.13,92.51
173.00,-0.10,92.78
174.00,-0.08,93.06
175.00,-0.06,93.35
176.00,-0.04,93.64
177.00,-0.02,93.93
178.00,-0.00,94.22
179.00,0.02,94.53
180.00,0.04,94.84
181.00,0.06,95.16
182.00,0.08,95.48
183.00,0.10,95.83
184.00,0.12,96.19
185.00,0.15,96.54
186.00,0.17,96.90
187.00,0.19,97.30
188.00,0.21,97.68
189.00,0.23,98.08
190.00,0.26,98.50
191.00,0.28,98.91
