energy, R80,A,B,C
152.4,123.34,2.925E-06,3.633E-03,-6.049E+00

depth,sigma,idd
0.00,-1.39,68.77
1.00,-1.38,69.38
2.00,-1.36,69.88
3.00,-1.35,70.27
4.00,-1.34,70.65
5.00,-1.32,71.00
6.00,-1.31,71.31
7.00,-1.29,71.63
8.00,-1.28,71.95
9.00,-1.26,72.26
10.00,-1.25,72.57
11.00,-1.24,72.89
12.00,-1.22,73.18
13.00,-1.21,73.43
14.00,-1.19,73.72
15.00,-1.18,74.02
16.00,-1.17,74.32
17.00,-1.15,74.62
18.00,-1.14,74.88
19.00,-1.12,75.14
20.00,-1.11,75.38
21.00,-1.09,75.67
22.00,-1.08,75.99
23.00,-1.07,76.28
24.00,-1.05,76.59
25.00,-1.04,76.91
26.00,-1.02,77.23
27.00,-1.01,77.56
28.00,-0.99,77.87
29.00,-0.98,78.19
30.00,-0.96,78.52
31.00,-0.95,78.85
32.00,-0.93,79.18
33.00,-0.92,79.52
34.00,-0.90,79.86
35.00,-0.88,80.21
36.00,-0.87,80.54
37.00,-0.85,80.86
38.00,-0.84,81.19
39.00,-0.82,81.55
40.00,-0.81,81.89
41.00,-0.79,82.25
42.00,-0.78,82.63
43.00,-0.76,82.99
44.00,-0.74,83.32
45.00,-0.73,83.69
46.00,-0.71,84.05
47.00,-0.70,84.42
48.00,-0.68,84.78
49.00,-0.66,85.15
50.00,-0.65,85.53
51.00,-0.63,85.91
52.00,-0.62,86.28
53.00,-0.60,86.67
54.00,-0.58,87.08
55.00,-0.57,87.50
56.00,-0.55,87.91
57.00,-0.54,88.35
58.00,-0.52,88.80
59.00,-0.50,89.24
60.00,-0.49,89.70
61.00,-0.47,90.16
62.00,-0.45,90.65
63.00,-0.44,91.14
64.00,-0.42,91.66
65.00,-0.40,92.20
66.00,-0.38,92.76
67.00,-0.36,93.33
68.00,-0.35,93.88
69.00,-0.33,94.45
70.00,-0.31,95.05
71.00,-0.29,95.69
72.00,-0.27,96.32
73.00,-0.25,96.93
74.00,-0.24,97.54
75.00,-0.22,98.15
76.00,-0.20,98.77
77.00,-0.18,99.46
78.00,-0.16,100.20
79.00,-0.14,100.99
80.00,-0.12,101.82
81.00,-0.10,102.63
82.00,-0.08,103.44
83.00,-0.07,104.25
84.00,-0.05,105.07
85.00,-0.03,105.94
86.00,-0.01,106.87
87.00,0.01,107.89
88.00,0.03,108.93
89.00,0.05,109.97
90.00,0.08,111.07
91.00,0.10,112.27
92.00,0.12,113.56
93.00,0.14,114.91
94.00,0.16,116.31
95.00,0.18,117.75
96.00,0.21,119.26
97.00,0.23,120.88
98.00,0.25,122.60
99.00,0.28,124.42
100.00,0.30,126.37
101.00,0.32,128.46
102.00,0.35,130.65
103.00,0.37,133.01
104.00,0.40,135.62
105.00,0.42,138.49
106.00,0.45,141.65
107.00,0.47,145.08
108.00,0.50,148.86
109.00,0.53,153.04
110.00,0.56,157.76
111.00,0.59,163.09
112.00,0.62,169.16
113.00,0.65,176.17
114.00,0.68,184.33
115.00,0.71,194.08
116.00,0.75,206.04
117.00,0.78,221.13
118.00,0.81,240.67
119.00,0.83,265.57
120.00,0.82,293.39
121.00,0.80,313.61
122.00,0.76,308.07
123.00,0.71,263.52
