energy, R80,A,B,C
165.5,148.78,2.703E-06,2.913E-03,-4.758E+00

depth,sigma,idd
0.00,-1.58,67.80
1.00,-1.57,68.42
2.00,-1.56,68.85
3.00,-1.54,69.22
4.00,-1.53,69.56
5.00,-1.52,69.87
6.00,-1.50,70.17
7.00,-1.49,70.45
8.00,-1.48,70.71
9.00,-1.46,70.97
10.00,-1.45,71.25
11.00,-1.44,71.50
12.00,-1.43,71.74
13.00,-1.41,72.01
14.00,-1.40,72.23
15.00,-1.39,72.45
16.00,-1.37,72.69
17.00,-1.36,72.92
18.00,-1.35,73.18
19.00,-1.33,73.41
20.00,-1.32,73.63
21.00,-1.31,73.88
22.00,-1.30,74.13
23.00,-1.28,74.37
24.00,-1.27,74.59
25.00,-1.26,74.84
26.00,-1.24,75.11
27.00,-1.23,75.37
28.00,-1.22,75.61
29.00,-1.20,75.84
30.00,-1.19,76.06
31.00,-1.18,76.29
32.00,-1.16,76.52
33.00,-1.15,76.73
34.00,-1.14,76.97
35.00,-1.13,77.20
36.00,-1.11,77.43
37.00,-1.10,77.68
38.00,-1.09,77.92
39.00,-1.07,78.19
40.00,-1.06,78.48
41.00,-1.04,78.74
42.00,-1.03,78.97
43.00,-1.02,79.22
44.00,-1.00,79.49
45.00,-0.99,79.76
46.00,-0.97,80.00
47.00,-0.96,80.30
48.00,-0.94,80.57
49.00,-0.93,80.85
50.00,-0.91,81.14
51.00,-0.90,81.42
52.00,-0.89,81.72
53.00,-0.87,82.00
54.00,-0.86,82.29
55.00,-0.84,82.58
56.00,-0.83,82.86
57.00,-0.81,83.14
58.00,-0.80,83.43
59.00,-0.78,83.72
60.00,-0.77,84.03
61.00,-0.75,84.30
62.00,-0.74,84.60
63.00,-0.72,84.90
64.00,-0.70,85.20
65.00,-0.69,85.54
66.00,-0.67,85.87
67.00,-0.66,86.18
68.00,-0.64,86.48
69.00,-0.63,86.80
70.00,-0.61,87.11
71.00,-0.59,87.44
72.00,-0.58,87.77
73.00,-0.56,88.09
74.00,-0.55,88.44
75.00,-0.53,88.78
76.00,-0.51,89.12
77.00,-0.50,89.49
78.00,-0.48,89.87
79.00,-0.46,90.28
80.00,-0.45,90.67
81.00,-0.43,91.09
82.00,-0.41,91.51
83.00,-0.40,91.94
