energy, R80,A,B,C
113.7,96.41,1.734E-06,-1.256E-03,1.713E+00

depth,sigma,idd
0.00,-0.54,64.31
1.00,-0.53,64.99
2.00,-0.53,65.56
3.00,-0.52,66.05
4.00,-0.52,66.49
5.00,-0.51,66.92
6.00,-0.51,67.32
7.00,-0.50,67.73
8.00,-0.49,68.10
9.00,-0.49,68.48
10.00,-0.48,68.86
11.00,-0.48,69.24
12.00,-0.47,69.63
13.00,-0.47,70.02
14.00,-0.46,70.42
15.00,-0.46,70.82
16.00,-0.45,71.16
17.00,-0.44,71.61
18.00,-0.44,72.01
19.00,-0.43,72.42
20.00,-0.43,72.83
21.00,-0.42,73.25
22.00,-0.41,73.67
23.00,-0.41,74.10
24.00,-0.40,74.53
25.00,-0.39,75.00
26.00,-0.39,75.45
27.00,-0.38,75.89
28.00,-0.37,76.32
29.00,-0.37,76.77
30.00,-0.36,77.22
31.00,-0.36,77.67
32.00,-0.35,78.09
33.00,-0.34,78.52
34.00,-0.33,78.99
35.00,-0.33,79.46
36.00,-0.32,79.99
37.00,-0.31,80.49
38.00,-0.30,80.99
39.00,-0.30,81.44
40.00,-0.29,81.98
41.00,-0.28,82.50
42.00,-0.27,83.04
43.00,-0.26,83.57
44.00,-0.26,84.09
45.00,-0.25,84.66
46.00,-0.24,85.33
47.00,-0.23,85.97
48.00,-0.22,86.57
49.00,-0.21,87.17
50.00,-0.20,87.88
51.00,-0.19,88.57
52.00,-0.18,89.30
53.00,-0.17,90.02
54.00,-0.16,90.77
55.00,-0.15,91.55
56.00,-0.14,92.40
57.00,-0.13,93.27
58.00,-0.12,94.16
59.00,-0.11,95.11
60.00,-0.10,96.12
61.00,-0.08,97.14
62.00,-0.07,98.14
63.00,-0.06,99.15
64.00,-0.05,100.31
65.00,-0.03,101.52
66.00,-0.02,102.76
67.00,-0.01,103.98
68.00,0.01,105.28
69.00,0.02,106.71
70.00,0.04,108.29
71.00,0.05,109.90
72.00,0.07,111.53
73.00,0.08,113.18
74.00,0.10,115.11
75.00,0.11,117.21
76.00,0.13,119.41
77.00,0.15,121.81
78.00,0.17,124.41
79.00,0.18,127.15
80.00,0.20,130.19
81.00,0.22,133.61
82.00,0.24,137.42
83.00,0.26,141.67
84.00,0.28,146.44
85.00,0.31,151.86
86.00,0.33,158.13
87.00,0.35,165.42
88.00,0.37,174.07
89.00,0.40,184.50
90.00,0.43,197.50
91.00,0.46,214.42
92.00,0.48,238.04
93.00,0.51,273.30
94.00,0.50,320.93
95.00,0.48,345.29
96.00,0.44,273.46
97.00,0.40,130.67
98.00,3.00,33.96
99.00,3.00,4.70
100.00,3.00,0.35
101.00,3.00,0.01
102.00,3.00,0.00
103.00,3.00,0.00
104.00,3.00,0.00
105.00,3.00,0.00
106.00,3.00,0.00
107.00,3.00,0.00
108.00,3.00,0.00
109.00,3.00,0.00
110.00,3.00,0.00
111.00,3.00,0.00
112.00,3.00,0.00
113.00,3.00,0.00
114.00,3.00,0.00
115.00,3.00,0.00
116.00,3.00,0.00
117.00,3.00,0.00
118.00,3.00,0.00
119.00,3.00,0.00
