energy, R80,A,B,C
160.8,139.58,2.963E-06,2.495E-03,-4.614E+00

depth,sigma,idd
0.00,-1.50,68.09
1.00,-1.49,68.68
2.00,-1.47,69.13
3.00,-1.46,69.52
4.00,-1.45,69.87
5.00,-1.43,70.21
6.00,-1.42,70.52
7.00,-1.41,70.83
8.00,-1.39,71.13
9.00,-1.38,71.40
10.00,-1.37,71.66
11.00,-1.35,71.94
12.00,-1.34,72.20
13.00,-1.33,72.47
14.00,-1.31,72.74
15.00,-1.30,73.01
16.00,-1.29,73.26
17.00,-1.27,73.50
18.00,-1.26,73.74
19.00,-1.25,73.98
20.00,-1.23,74.21
21.00,-1.22,74.45
22.00,-1.21,74.67
23.00,-1.20,74.87
24.00,-1.18,75.14
25.00,-1.17,75.43
26.00,-1.15,75.71
27.00,-1.14,75.98
28.00,-1.13,76.21
29.00,-1.12,76.43
30.00,-1.10,76.66
31.00,-1.09,76.92
32.00,-1.07,77.17
33.00,-1.06,77.41
34.00,-1.05,77.66
35.00,-1.03,77.91
36.00,-1.02,78.20
37.00,-1.01,78.47
38.00,-0.99,78.75
39.00,-0.98,79.05
40.00,-0.96,79.33
41.00,-0.95,79.63
42.00,-0.93,79.94
43.00,-0.92,80.22
44.00,-0.91,80.55
45.00,-0.89,80.87
46.00,-0.88,81.18
47.00,-0.86,81.49
48.00,-0.85,81.80
49.00,-0.83,82.10
50.00,-0.82,82.41
51.00,-0.80,82.72
52.00,-0.78,83.04
53.00,-0.77,83.35
54.00,-0.76,83.67
55.00,-0.74,83.99
56.00,-0.72,84.31
57.00,-0.71,84.63
58.00,-0.69,84.94
59.00,-0.68,85.26
60.00,-0.66,85.60
61.00,-0.65,85.94
62.00,-0.63,86.27
63.00,-0.61,86.62
64.00,-0.60,86.98
65.00,-0.58,87.33
66.00,-0.57,87.70
67.00,-0.55,88.05
68.00,-0.54,88.41
69.00,-0.52,88.80
70.00,-0.50,89.20
71.00,-0.49,89.59
72.00,-0.47,89.98
73.00,-0.45,90.38
74.00,-0.44,90.80
75.00,-0.42,91.22
76.00,-0.40,91.65
77.00,-0.39,92.09
78.00,-0.37,92.55
79.00,-0.35,93.02
80.00,-0.33,93.53
81.00,-0.32,94.03
82.00,-0.30,94.55
83.00,-0.28,95.09
84.00,-0.26,95.64
85.00,-0.25,96.21
86.00,-0.23,96.79
87.00,-0.21,97.41
88.00,-0.19,98.05
89.00,-0.17,98.71
90.00,-0.15,99.42
91.00,-0.13,100.14
92.00,-0.11,100.85
93.00,-0.09,101.52
94.00,-0.07,102.18
95.00,-0.05,102.86
96.00,-0.03,103.60
97.00,-0.01,104.41
98.00,0.01,105.25
99.00,0.03,106.11
100.00,0.05,106.97
101.00,0.07,107.83
102.00,0.09,108.72
103.00,0.11,109.68
104.00,0.13,110.70
105.00,0.15,111.79
106.00,0.17,112.94
107.00,0.19,114.16
108.00,0.22,115.43
109.00,0.24,116.76
110.00,0.26,118.17
111.00,0.28,119.64
112.00,0.31,121.21
113.00,0.33,122.84
114.00,0.35,124.55
115.00,0.38,126.39
116.00,0.40,128.35
117.00,0.43,130.45
118.00,0.45,132.69
119.00,0.48,135.09
120.00,0.50,137.71
121.00,0.53,140.55
122.00,0.55,143.64
123.00,0.58,147.02
124.00,0.61,150.70
125.00,0.64,154.81
126.00,0.67,159.43
127.00,0.69,164.64
128.00,0.73,170.61
129.00,0.76,177.47
130.00,0.79,185.45
131.00,0.83,194.92
132.00,0.86,206.42
133.00,0.90,220.76
134.00,0.93,239.00
135.00,0.95,261.78
136.00,0.95,287.06
137.00,0.93,306.94
138.00,0.89,307.41
139.00,0.85,276.24
