energy, R80,A,B,C
226.2,285.14,3.007E-06,-2.536E-03,2.451E+00

depth,sigma,idd
0.00,-2.58,65.22
1.00,-2.57,65.88
2.00,-2.56,66.33
3.00,-2.55,66.65
4.00,-2.54,66.95
5.00,-2.53,67.22
6.00,-2.52,67.45
7.00,-2.51,67.67
8.00,-2.50,67.89
9.00,-2.49,68.09
10.00,-2.49,68.28
11.00,-2.48,68.46
12.00,-2.47,68.66
13.00,-2.46,68.88
14.00,-2.45,69.07
15.00,-2.44,69.19
16.00,-2.43,69.31
17.00,-2.43,69.44
18.00,-2.42,69.59
19.00,-2.41,69.73
20.00,-2.40,69.89
21.00,-2.39,70.03
22.00,-2.38,70.19
23.00,-2.37,70.32
24.00,-2.37,70.43
25.00,-2.36,70.55
26.00,-2.35,70.68
27.00,-2.34,70.84
28.00,-2.33,70.96
29.00,-2.33,71.09
30.00,-2.32,71.19
31.00,-2.31,71.30
32.00,-2.30,71.41
33.00,-2.29,71.53
34.00,-2.29,71.59
35.00,-2.28,71.72
36.00,-2.27,71.85
37.00,-2.26,71.96
38.00,-2.25,72.08
39.00,-2.24,72.18
40.00,-2.24,72.28
41.00,-2.23,72.40
42.00,-2.22,72.51
43.00,-2.21,72.60
44.00,-2.20,72.69
45.00,-2.19,72.80
46.00,-2.18,72.85
47.00,-2.18,72.94
48.00,-2.17,73.07
49.00,-2.16,73.20
50.00,-2.15,73.32
51.00,-2.14,73.41
52.00,-2.13,73.51
53.00,-2.12,73.60
54.00,-2.11,73.71
55.00,-2.11,73.80
56.00,-2.10,73.90
57.00,-2.09,74.01
58.00,-2.08,74.13
59.00,-2.07,74.25
60.00,-2.06,74.31
61.00,-2.05,74.38
62.00,-2.04,74.47
63.00,-2.03,74.56
64.00,-2.02,74.63
65.00,-2.01,74.71
66.00,-2.00,74.77
67.00,-1.99,74.85
68.00,-1.98,74.92
69.00,-1.97,75.01
70.00,-1.97,75.09
71.00,-1.95,75.17
72.00,-1.95,75.28
73.00,-1.94,75.34
74.00,-1.93,75.41
75.00,-1.92,75.50
76.00,-1.91,75.58
77.00,-1.90,75.67
78.00,-1.89,75.75
79.00,-1.88,75.85
80.00,-1.87,75.95
