energy, R80,A,B,C
170.5,198.10,1.432E-06,-2.554E-03,4.302E+00

depth,sigma,idd
0.00,-1.14,64.39
1.00,-1.14,65.23
2.00,-1.14,65.78
3.00,-1.13,66.29
4.00,-1.13,66.64
5.00,-1.12,67.02
6.00,-1.12,67.32
7.00,-1.12,67.67
8.00,-1.11,68.04
9.00,-1.11,68.31
10.00,-1.11,68.43
11.00,-1.10,68.45
12.00,-1.10,68.78
13.00,-1.10,68.80
14.00,-1.09,68.97
15.00,-1.09,69.19
16.00,-1.09,69.44
17.00,-1.09,69.68
18.00,-1.08,69.94
19.00,-1.08,70.20
20.00,-1.08,70.16
21.00,-1.07,69.96
22.00,-1.07,70.10
23.00,-1.07,70.29
24.00,-1.06,70.49
25.00,-1.06,70.64
26.00,-1.06,70.82
27.00,-1.05,71.00
28.00,-1.05,71.20
29.00,-1.05,71.39
30.00,-1.04,71.58
31.00,-1.04,71.77
32.00,-1.04,71.96
33.00,-1.03,72.09
34.00,-1.03,72.30
35.00,-1.03,72.48
36.00,-1.02,72.68
37.00,-1.02,72.85
38.00,-1.01,73.04
39.00,-1.01,73.22
40.00,-1.01,73.44
41.00,-1.00,73.60
42.00,-1.00,73.77
43.00,-0.99,73.93
44.00,-0.99,74.10
45.00,-0.99,74.29
46.00,-0.98,74.48
47.00,-0.98,74.64
48.00,-0.97,74.79
49.00,-0.97,74.98
50.00,-0.96,75.13
51.00,-0.96,75.34
52.00,-0.95,75.48
53.00,-0.95,75.64
54.00,-0.94,75.79
55.00,-0.94,75.97
56.00,-0.93,76.14
57.00,-0.93,76.31
58.00,-0.92,76.50
59.00,-0.92,76.65
60.00,-0.91,76.85
61.00,-0.90,77.00
62.00,-0.90,77.24
63.00,-0.89,77.42
64.00,-0.89,77.58
65.00,-0.88,77.75
66.00,-0.87,77.92
67.00,-0.87,78.10
68.00,-0.86,78.27
69.00,-0.86,78.45
70.00,-0.85,78.67
71.00,-0.84,78.86
72.00,-0.83,79.04
73.00,-0.83,79.26
74.00,-0.82,79.44
75.00,-0.81,79.61
76.00,-0.81,79.76
77.00,-0.80,79.93
78.00,-0.79,80.08
79.00,-0.78,80.30
80.00,-0.77,80.51
81.00,-0.76,80.71
82.00,-0.76,80.90
83.00,-0.75,81.08
84.00,-0.74,81.27
85.00,-0.73,81.45
86.00,-0.72,81.62
87.00,-0.71,81.79
88.00,-0.70,82.02
89.00,-0.70,82.23
90.00,-0.68,82.46
91.00,-0.67,82.68
92.00,-0.67,82.88
93.00,-0.66,83.10
94.00,-0.64,83.32
95.00,-0.64,83.55
96.00,-0.62,83.79
97.00,-0.61,83.98
98.00,-0.60,84.22
99.00,-0.59,84.48
100.00,-0.58,84.75
101.00,-0.57,84.99
102.00,-0.56,85.25
103.00,-0.54,85.48
104.00,-0.53,85.69
105.00,-0.52,85.95
106.00,-0.51,86.21
107.00,-0.50,86.47
108.00,-0.48,86.73
109.00,-0.47,86.99
110.00,-0.46,87.25
111.00,-0.44,87.49
112.00,-0.43,87.75
113.00,-0.42,88.05
114.00,-0.40,88.34
115.00,-0.39,88.64
116.00,-0.38,88.97
117.00,-0.36,89.28
118.00,-0.35,89.60
119.00,-0.33,89.91
120.00,-0.32,90.20
121.00,-0.30,90.53
122.00,-0.29,90.88
123.00,-0.27,91.22
124.00,-0.26,91.56
125.00,-0.24,91.92
126.00,-0.22,92.28
127.00,-0.21,92.63
128.00,-0.19,93.01
129.00,-0.17,93.42
130.00,-0.16,93.85
131.00,-0.14,94.25
132.00,-0.12,94.66
133.00,-0.10,95.09
134.00,-0.09,95.52
135.00,-0.07,95.97
136.00,-0.05,96.41
137.00,-0.03,96.88
138.00,-0.01,97.37
139.00,0.01,97.86
140.00,0.03,98.41
141.00,0.05,98.94
142.00,0.06,99.51
143.00,0.08,100.05
144.00,0.10,100.62
145.00,0.13,101.14
146.00,0.14,101.69
147.00,0.17,102.25
148.00,0.19,102.90
149.00,0.21,103.58
150.00,0.23,104.30
151.00,0.25,105.08
152.00,0.28,105.83
153.00,0.30,106.55
154.00,0.32,107.26
155.00,0.34,108.01
156.00,0.36,108.79
157.00,0.39,109.61
158.00,0.41,110.54
159.00,0.44,111.50
160.00,0.46,112.43
161.00,0.48,113.48
162.00,0.51,114.58
163.00,0.53,115.69
164.00,0.56,116.85
165.00,0.58,118.08
166.00,0.61,119.34
167.00,0.64,120.67
168.00,0.66,122.07
169.00,0.69,123.54
170.00,0.72,125.11
171.00,0.74,126.75
172.00,0.77,128.49
173.00,0.80,130.34
174.00,0.83,132.34
175.00,0.86,134.48
176.00,0.89,136.77
177.00,0.92,139.22
178.00,0.95,141.87
179.00,0.98,144.75
180.00,1.01,147.86
181.00,1.04,151.33
182.00,1.07,155.16
183.00,1.11,159.40
184.00,1.14,164.14
185.00,1.18,169.47
186.00,1.21,175.49
187.00,1.25,182.35
188.00,1.28,190.24
189.00,1.32,199.53
190.00,1.36,210.71
191.00,1.40,224.43
192.00,1.45,241.71
193.00,1.48,263.00
194.00,1.50,286.78
195.00,1.51,306.37
196.00,1.50,310.40
197.00,1.47,287.35
198.00,1.45,235.66
199.00,1.41,167.08
200.00,1.38,100.93
201.00,1.35,51.44
202.00,3.00,22.00
203.00,3.00,7.89
204.00,3.00,2.38
205.00,3.00,0.59
206.00,3.00,0.13
207.00,3.00,0.02
208.00,3.00,0.00
209.00,3.00,0.00
210.00,3.00,0.00
211.00,3.00,0.00
212.00,3.00,0.00
213.00,3.00,0.00
214.00,3.00,0.00
215.00,3.00,0.00
216.00,3.00,0.00
217.00,3.00,0.00
218.00,3.00,0.00
219.00,3.00,0.00
220.00,3.00,0.00
221.00,3.00,0.00
