energy, R80,A,B,C
210.9,286.84,1.292E-06,-3.056E-03,6.029E+00

depth,sigma,idd
0.00,-1.76,63.97
1.00,-1.76,64.88
2.00,-1.76,65.48
3.00,-1.75,65.88
4.00,-1.75,66.19
5.00,-1.75,66.48
6.00,-1.75,66.72
7.00,-1.74,67.01
8.00,-1.74,67.25
9.00,-1.74,67.46
10.00,-1.74,67.68
11.00,-1.73,67.88
12.00,-1.73,68.09
13.00,-1.73,68.25
14.00,-1.73,68.43
15.00,-1.73,68.58
16.00,-1.72,68.75
17.00,-1.72,68.90
18.00,-1.72,69.06
19.00,-1.72,69.21
20.00,-1.72,69.35
21.00,-1.72,69.53
22.00,-1.71,69.66
23.00,-1.71,69.82
24.00,-1.71,69.96
25.00,-1.71,70.09
26.00,-1.71,70.22
27.00,-1.70,70.34
28.00,-1.70,70.44
29.00,-1.70,70.60
30.00,-1.70,70.73
31.00,-1.70,70.87
32.00,-1.69,70.98
33.00,-1.69,71.10
34.00,-1.69,71.23
35.00,-1.69,71.37
36.00,-1.69,71.49
37.00,-1.68,71.60
38.00,-1.68,71.77
39.00,-1.68,71.88
40.00,-1.68,72.05
41.00,-1.67,72.21
42.00,-1.67,72.30
43.00,-1.67,72.45
44.00,-1.67,72.58
45.00,-1.66,72.72
46.00,-1.66,72.80
47.00,-1.66,72.85
48.00,-1.65,73.09
49.00,-1.65,73.22
50.00,-1.65,73.37
51.00,-1.65,73.48
52.00,-1.64,73.61
53.00,-1.64,73.75
54.00,-1.64,73.89
55.00,-1.63,73.95
56.00,-1.63,74.08
57.00,-1.63,74.18
58.00,-1.62,74.28
59.00,-1.62,74.36
60.00,-1.62,74.50
61.00,-1.61,74.59
62.00,-1.61,74.69
63.00,-1.61,74.78
64.00,-1.60,74.90
65.00,-1.60,75.00
66.00,-1.59,75.09
67.00,-1.59,75.18
68.00,-1.59,75.28
69.00,-1.58,75.34
70.00,-1.58,75.43
71.00,-1.57,75.56
72.00,-1.57,75.66
73.00,-1.56,75.79
74.00,-1.56,75.84
75.00,-1.55,75.91
76.00,-1.55,76.01
77.00,-1.54,76.11
78.00,-1.54,76.21
79.00,-1.53,76.40
80.00,-1.53,76.50
81.00,-1.52,76.61
82.00,-1.52,76.71
83.00,-1.51,76.81
84.00,-1.51,76.92
85.00,-1.50,77.03
86.00,-1.50,77.14
87.00,-1.49,77.14
88.00,-1.49,77.26
89.00,-1.48,77.36
90.00,-1.47,77.42
91.00,-1.47,77.53
92.00,-1.46,77.62
93.00,-1.45,77.70
94.00,-1.45,77.78
95.00,-1.44,77.88
96.00,-1.44,77.95
97.00,-1.43,78.04
98.00,-1.42,78.13
99.00,-1.41,78.19
100.00,-1.41,78.28
101.00,-1.40,78.36
102.00,-1.39,78.44
103.00,-1.39,78.52
104.00,-1.38,78.61
105.00,-1.37,78.67
106.00,-1.36,78.78
107.00,-1.35,78.88
108.00,-1.35,78.99
109.00,-1.34,79.08
110.00,-1.33,79.21
111.00,-1.32,79.28
112.00,-1.31,79.37
113.00,-1.31,79.46
114.00,-1.30,79.56
115.00,-1.29,79.68
116.00,-1.28,79.74
117.00,-1.27,79.83
118.00,-1.26,79.90
119.00,-1.25,80.04
120.00,-1.24,80.12
121.00,-1.23,80.23
122.00,-1.22,80.38
123.00,-1.21,80.47
124.00,-1.20,80.58
125.00,-1.19,80.68
126.00,-1.18,80.84
127.00,-1.17,80.95
128.00,-1.16,81.08
129.00,-1.15,81.19
130.00,-1.14,81.31
131.00,-1.13,81.46
132.00,-1.12,81.58
133.00,-1.11,81.72
134.00,-1.10,81.84
135.00,-1.08,81.97
136.00,-1.07,82.09
137.00,-1.06,82.23
138.00,-1.05,82.32
139.00,-1.04,82.43
140.00,-1.02,82.54
141.00,-1.01,82.69
142.00,-1.00,82.84
143.00,-0.99,82.96
144.00,-0.97,83.09
145.00,-0.96,83.16
146.00,-0.95,83.28
147.00,-0.93,83.40
148.00,-0.92,83.53
149.00,-0.91,83.63
150.00,-0.89,83.79
151.00,-0.88,83.93
152.00,-0.87,84.06
153.00,-0.85,84.18
154.00,-0.84,84.31
155.00,-0.82,84.43
156.00,-0.81,84.56
157.00,-0.79,84.66
158.00,-0.78,84.77
159.00,-0.76,84.94
160.00,-0.75,85.05
161.00,-0.73,85.19
162.00,-0.72,85.29
163.00,-0.70,85.43
164.00,-0.69,85.57
165.00,-0.67,85.69
166.00,-0.66,85.82
167.00,-0.64,86.00
168.00,-0.62,86.13
169.00,-0.61,86.25
170.00,-0.59,86.40
171.00,-0.57,86.54
172.00,-0.56,86.70
173.00,-0.54,86.84
174.00,-0.52,87.01
175.00,-0.51,87.18
176.00,-0.49,87.35
177.00,-0.47,87.54
178.00,-0.45,87.71
179.00,-0.43,87.89
180.00,-0.42,88.09
181.00,-0.40,88.25
182.00,-0.38,88.44
183.00,-0.36,88.63
184.00,-0.34,88.82
185.00,-0.32,89.00
186.00,-0.30,89.21
187.00,-0.28,89.42
188.00,-0.26,89.65
189.00,-0.24,89.84
190.00,-0.23,90.05
191.00,-0.20,90.30
192.00,-0.18,90.52
193.00,-0.16,90.75
194.00,-0.14,91.02
195.00,-0.12,91.25
196.00,-0.10,91.46
197.00,-0.08,91.72
198.00,-0.06,91.96
199.00,-0.04,92.22
200.00,-0.02,92.47
201.00,0.00,92.74
202.00,0.03,93.02
203.00,0.05,93.29
204.00,0.07,93.57
205.00,0.09,93.87
206.00,0.12,94.15
207.00,0.14,94.45
208.00,0.16,94.75
209.00,0.18,95.07
210.00,0.21,95.38
211.00,0.23,95.73
212.00,0.25,96.07
213.00,0.28,96.43
214.00,0.30,96.77
215.00,0.33,97.11
216.00,0.35,97.49
217.00,0.37,97.84
218.00,0.40,98.22
219.00,0.42,98.61
220.00,0.45,99.00
221.00,0.47,99.39
222.00,0.50,99.81
223.00,0.52,100.25
224.00,0.55,100.67
225.00,0.58,101.11
226.00,0.60,101.56
227.00,0.63,102.06
228.00,0.65,102.52
229.00,0.68,103.04
230.00,0.71,103.57
231.00,0.73,104.12
232.00,0.76,104.66
