energy, R80,A,B,C
228.7,329.72,1.232E-06,-3.047E-03,6.411E+00

depth,sigma,idd
0.00,-2.20,63.79
1.00,-2.20,64.76
2.00,-2.20,65.43
3.00,-2.20,65.87
4.00,-2.19,66.23
5.00,-2.19,66.54
6.00,-2.19,66.77
7.00,-2.18,67.03
8.00,-2.18,67.22
9.00,-2.18,67.45
10.00,-2.18,67.63
11.00,-2.18,67.80
12.00,-2.17,68.00
13.00,-2.17,68.16
14.00,-2.17,68.32
15.00,-2.17,68.47
16.00,-2.17,68.62
17.00,-2.17,68.78
18.00,-2.16,68.92
19.00,-2.16,69.09
20.00,-2.16,69.22
21.00,-2.16,69.29
22.00,-2.16,69.40
23.00,-2.15,69.54
24.00,-2.15,69.66
25.00,-2.15,69.79
26.00,-2.15,69.92
27.00,-2.15,70.06
28.00,-2.15,70.20
29.00,-2.15,70.30
30.00,-2.14,70.40
31.00,-2.14,70.53
32.00,-2.14,70.62
33.00,-2.14,70.73
34.00,-2.14,70.84
35.00,-2.13,70.95
36.00,-2.13,71.10
37.00,-2.13,71.21
38.00,-2.13,71.34
39.00,-2.12,71.40
40.00,-2.12,71.57
41.00,-2.12,71.67
42.00,-2.12,71.82
43.00,-2.12,71.92
44.00,-2.11,72.04
45.00,-2.11,72.11
46.00,-2.11,72.24
47.00,-2.11,72.37
48.00,-2.10,72.49
49.00,-2.10,72.62
50.00,-2.10,72.73
51.00,-2.10,72.82
52.00,-2.09,72.91
53.00,-2.09,73.03
54.00,-2.09,73.07
55.00,-2.08,73.20
56.00,-2.08,73.25
57.00,-2.08,73.38
58.00,-2.08,73.46
59.00,-2.07,73.52
60.00,-2.07,73.58
61.00,-2.07,73.68
62.00,-2.06,73.76
63.00,-2.06,73.83
64.00,-2.05,73.93
65.00,-2.05,74.05
66.00,-2.05,74.15
67.00,-2.04,74.18
68.00,-2.04,74.25
69.00,-2.04,74.29
70.00,-2.03,74.39
71.00,-2.03,74.48
72.00,-2.02,74.55
73.00,-2.02,74.57
74.00,-2.02,74.62
75.00,-2.01,74.69
76.00,-2.01,74.79
77.00,-2.00,74.87
78.00,-2.00,74.98
79.00,-1.99,74.98
80.00,-1.99,75.03
81.00,-1.99,75.07
82.00,-1.98,75.13
83.00,-1.98,75.20
84.00,-1.97,75.30
85.00,-1.97,75.40
86.00,-1.96,75.46
87.00,-1.95,75.53
88.00,-1.95,75.55
89.00,-1.94,75.60
90.00,-1.94,75.69
91.00,-1.93,75.75
92.00,-1.93,75.83
93.00,-1.92,75.91
94.00,-1.91,75.95
95.00,-1.91,76.02
96.00,-1.90,76.06
97.00,-1.90,76.08
98.00,-1.89,76.17
99.00,-1.88,76.25
100.00,-1.88,76.30
101.00,-1.87,76.39
102.00,-1.87,76.41
103.00,-1.86,76.50
104.00,-1.85,76.51
105.00,-1.85,76.57
106.00,-1.84,76.63
107.00,-1.83,76.72
108.00,-1.82,76.78
109.00,-1.82,76.80
110.00,-1.81,76.86
111.00,-1.80,76.89
112.00,-1.79,76.95
113.00,-1.79,77.04
114.00,-1.78,77.08
115.00,-1.77,77.14
116.00,-1.76,77.22
117.00,-1.75,77.32
118.00,-1.75,77.37
119.00,-1.74,77.43
120.00,-1.73,77.46
121.00,-1.72,77.54
122.00,-1.71,77.62
123.00,-1.70,77.70
124.00,-1.69,77.77
125.00,-1.68,77.83
126.00,-1.67,77.90
127.00,-1.67,77.96
128.00,-1.66,78.03
129.00,-1.65,78.10
130.00,-1.64,78.18
131.00,-1.63,78.24
132.00,-1.62,78.27
133.00,-1.61,78.39
134.00,-1.60,78.49
135.00,-1.59,78.58
136.00,-1.58,78.67
137.00,-1.57,78.74
138.00,-1.56,78.81
139.00,-1.55,78.90
140.00,-1.53,78.97
141.00,-1.52,79.05
142.00,-1.51,79.14
143.00,-1.50,79.22
144.00,-1.49,79.27
145.00,-1.48,79.30
146.00,-1.47,79.36
147.00,-1.46,79.41
148.00,-1.45,79.49
149.00,-1.43,79.55
150.00,-1.42,79.64
151.00,-1.41,79.75
152.00,-1.40,79.84
153.00,-1.38,79.95
154.00,-1.37,80.01
155.00,-1.36,80.12
156.00,-1.35,80.20
157.00,-1.33,80.29
158.00,-1.32,80.37
159.00,-1.31,80.48
160.00,-1.29,80.58
161.00,-1.28,80.68
162.00,-1.26,80.75
163.00,-1.25,80.88
164.00,-1.24,80.94
165.00,-1.22,81.05
166.00,-1.21,81.16
167.00,-1.20,81.28
168.00,-1.18,81.38
169.00,-1.16,81.48
170.00,-1.15,81.57
171.00,-1.14,81.68
172.00,-1.12,81.81
173.00,-1.11,81.90
174.00,-1.09,81.98
175.00,-1.07,82.06
176.00,-1.06,82.17
177.00,-1.05,82.27
178.00,-1.03,82.34
179.00,-1.01,82.43
180.00,-1.00,82.55
181.00,-0.98,82.65
182.00,-0.96,82.74
183.00,-0.95,82.87
184.00,-0.93,82.97
185.00,-0.92,83.11
186.00,-0.90,83.18
187.00,-0.88,83.30
188.00,-0.86,83.41
189.00,-0.85,83.54
190.00,-0.83,83.63
191.00,-0.81,83.75
192.00,-0.79,83.85
193.00,-0.78,83.97
194.00,-0.76,84.05
195.00,-0.74,84.16
196.00,-0.72,84.29
197.00,-0.70,84.38
198.00,-0.69,84.52
199.00,-0.66,84.64
200.00,-0.65,84.74
